resultId,raceId,driverId,constructorId,number
11088,467,193,54,10
11089,467,180,54,9
11090,467,151,51,23
11091,467,199,37,17
11092,467,109,51,22
11093,467,205,55,33
11094,467,195,37,18
11095,467,200,25,4
11096,467,191,56,20
11097,467,201,6,28
11098,467,171,27,26
11099,467,117,53,35
11100,467,118,34,2
11101,467,157,27,25
11102,467,202,6,27
11103,467,136,34,1
11104,467,94,32,12
11105,467,196,45,31
11106,467,183,21,30
11107,467,203,45,32
11108,467,204,21,29
11109,467,194,57,14
11110,467,169,53,36
11111,468,116,4,15
11112,468,186,1,7
11113,468,94,32,12
11114,468,104,25,3
11115,468,180,54,9
11116,468,201,6,28
11117,468,200,25,4
11118,468,199,37,17
11119,468,196,45,31
11120,468,183,21,30
11121,468,136,34,1
11122,468,176,3,6
11123,468,193,54,10
11124,468,191,56,20
11125,468,118,34,2
11126,468,202,6,27
11127,468,181,1,8
11128,468,162,4,16
11129,468,198,3,5
11130,468,172,32,11
11131,468,157,27,25
11132,468,151,51,23
11133,468,171,27,26
11134,468,109,51,22
11135,468,205,55,33
11136,468,195,37,18
11137,468,169,53,36
11138,468,204,21,29
11139,468,117,53,35
11140,468,194,57,14
11141,468,203,45,32
11142,469,181,1,8
11143,469,176,3,6
11144,469,118,34,2
11145,469,104,25,3
11146,469,172,32,11
11147,469,186,1,7
11148,469,94,32,12
11149,469,199,37,17
11150,469,195,37,18
11151,469,200,25,4
11152,469,202,6,27
11153,469,157,27,25
11154,469,109,51,22
11155,469,204,21,29
11156,469,194,57,14
11157,469,171,27,26
11158,469,196,45,31
11159,469,136,34,1
11160,469,205,55,33
11161,469,206,3,5
11162,469,116,4,15
11163,469,201,6,28
11164,469,162,4,16
11165,469,151,51,23
11166,469,193,54,10
11167,469,180,54,9
11168,469,169,53,36
11169,469,203,45,32
11170,469,191,56,20
11171,469,183,21,30
11172,469,117,53,35
11173,470,201,6,28
11174,470,202,6,27
11175,470,104,25,3
11176,470,196,45,31
11177,470,193,54,10
11178,470,180,54,9
11179,470,169,53,36
11180,470,162,4,16
11181,470,151,51,23
11182,470,203,45,32
11183,470,116,4,15
11184,470,109,51,22
11185,470,204,25,4
11186,470,117,53,35
11187,471,186,1,7
11188,471,176,3,6
11189,471,157,27,25
11190,471,172,32,11
11191,471,136,34,1
11192,471,191,56,20
11193,471,175,21,29
11194,471,195,37,18
11195,471,171,27,26
11196,471,181,1,8
11197,471,205,3,5
11198,471,199,37,17
11199,471,116,4,15
11200,471,118,34,2
11201,471,183,21,30
11202,471,196,45,31
11203,471,109,51,22
11204,471,204,25,4
11205,471,104,25,3
11206,471,117,53,35
11207,471,169,53,36
11208,471,94,32,12
11209,471,162,4,16
11210,471,180,54,9
11211,471,151,51,23
11212,471,193,54,10
11213,471,201,6,28
11214,471,202,6,27
11215,471,194,57,14
11216,471,135,55,33
11217,471,203,45,32
11218,471,207,37,19
11219,472,118,34,2
11220,472,201,6,28
11221,472,109,51,22
11222,472,94,32,12
11223,472,172,32,11
11224,472,205,3,5
11225,472,116,4,15
11226,472,204,25,4
11227,472,175,21,29
11228,472,104,25,3
11229,472,176,3,6
11230,472,181,1,8
11231,472,136,34,1
11232,472,186,1,7
11233,472,180,54,9
11234,472,171,27,26
11235,472,157,27,25
11236,472,193,54,10
11237,472,162,4,16
11238,472,151,51,23
11239,472,183,21,30
11240,472,135,55,33
11241,472,199,37,17
11242,472,117,53,35
11243,472,196,45,31
11244,472,194,57,14
11245,472,169,53,36
11246,472,203,45,32
11247,472,195,37,18
11248,472,191,56,20
11249,472,207,37,19
11250,473,186,1,7
11251,473,157,27,25
11252,473,201,6,28
11253,473,176,3,6
11254,473,205,3,5
11255,473,171,27,26
11256,473,199,37,17
11257,473,175,21,29
11258,473,204,25,4
11259,473,162,4,16
11260,473,191,56,20
11261,473,116,4,15
11262,473,94,32,12
11263,473,181,1,8
11264,473,104,25,3
11265,473,151,51,23
11266,473,172,32,11
11267,473,193,54,10
11268,473,194,57,14
11269,473,118,34,2
11270,473,109,51,22
11271,473,196,45,31
11272,473,180,54,9
11273,473,195,37,18
11274,473,183,21,30
11275,473,203,45,32
11276,473,207,37,19
11277,473,136,34,1
11278,473,135,55,33
11279,474,136,34,1
11280,474,118,34,2
11281,474,186,1,7
11282,474,172,32,11
11283,474,175,21,29
11284,474,109,51,22
11285,474,205,3,5
11286,474,183,21,30
11287,474,201,6,28
11288,474,157,27,25
11289,474,199,37,17
11290,474,204,25,4
11291,474,176,3,6
11292,474,195,37,18
11293,474,104,25,3
11294,474,116,4,15
11295,474,162,4,16
11296,474,193,54,10
11297,474,181,1,8
11298,474,171,27,26
11299,474,194,57,14
11300,474,151,51,23
11301,474,94,32,12
11302,474,196,45,31
11303,474,203,45,32
11304,474,208,55,33
11305,474,180,54,9
11306,474,207,37,19
11307,474,191,56,20
11308,475,201,6,28
11309,475,136,34,1
11310,475,176,3,6
11311,475,181,1,8
11312,475,205,3,5
11313,475,183,21,30
11314,475,104,25,3
11315,475,174,6,27
11316,475,186,1,7
11317,475,175,21,29
11318,475,151,51,23
11319,475,180,54,9
11320,475,193,54,10
11321,475,196,45,31
11322,475,118,34,2
11323,475,199,37,17
11324,475,135,55,33
11325,475,172,32,11
11326,475,109,51,22
11327,475,116,4,15
11328,475,162,4,16
11329,475,204,25,4
11330,475,195,37,18
11331,475,191,56,20
11332,475,117,53,35
11333,475,171,27,26
11334,475,194,57,14
11335,475,169,53,36
11336,475,157,27,25
11337,475,89,32,12
11338,475,207,37,19
11339,476,181,1,8
11340,476,201,6,28
11341,476,174,6,27
11342,476,172,32,11
11343,476,205,3,5
11344,476,116,4,15
11345,476,151,51,23
11346,476,204,25,4
11347,476,183,21,30
11348,476,199,37,17
11349,476,109,51,22
11350,476,157,27,25
11351,476,175,21,29
11352,476,176,3,6
11353,476,104,25,3
11354,476,171,27,26
11355,476,117,53,35
11356,476,94,32,12
11357,476,136,34,1
11358,476,194,57,14
11359,476,196,45,31
11360,476,191,56,20
11361,476,186,1,7
11362,476,118,34,2
11363,476,162,4,16
11364,476,169,53,36
11365,476,180,54,9
11366,476,135,55,33
11367,476,193,54,10
11368,476,195,37,18
11369,477,162,4,16
11370,477,116,4,15
11371,477,201,6,28
11372,477,174,6,27
11373,477,176,3,6
11374,477,104,25,3
11375,477,205,3,5
11376,477,181,1,8
11377,477,151,51,23
11378,477,204,25,4
11379,477,180,54,9
11380,477,208,32,12
11381,477,175,21,29
11382,477,171,27,26
11383,477,117,53,35
11384,477,157,27,25
11385,477,109,51,22
11386,477,136,34,1
11387,477,172,32,11
11388,477,186,1,7
11389,477,199,37,17
11390,477,183,21,30
11391,477,118,34,2
11392,477,193,54,10
11393,477,196,45,31
11394,477,169,53,36
11395,477,135,55,33
11396,477,194,57,14
11397,477,195,37,18
11398,478,174,6,27
11399,478,162,4,16
11400,478,176,3,6
11401,478,104,25,3
11402,478,151,51,23
11403,478,175,21,29
11404,478,204,25,4
11405,478,194,57,14
11406,478,94,32,12
11407,478,117,53,35
11408,478,191,56,20
11409,478,186,1,7
11410,478,171,27,26
11411,478,205,3,5
11412,478,195,37,18
11413,478,172,32,11
11414,478,136,34,1
11415,478,193,54,10
11416,478,116,4,15
11417,478,118,34,2
11418,478,109,51,22
11419,478,157,27,25
11420,478,183,21,30
11421,478,196,45,31
11422,478,180,54,9
11423,478,201,6,28
11424,478,209,55,33
11425,478,210,37,17
11426,478,169,53,36
11427,479,172,32,11
11428,479,176,3,6
11429,479,171,27,26
11430,479,174,6,27
11431,479,181,1,8
11432,479,183,21,30
11433,479,191,56,20
11434,479,116,4,15
11435,479,186,1,7
11436,479,204,25,4
11437,479,136,34,1
11438,479,209,55,33
11439,479,175,21,29
11440,479,118,34,2
11441,479,157,27,25
11442,479,94,32,12
11443,479,162,4,16
11444,479,180,54,9
11445,479,117,53,35
11446,479,169,53,36
11447,479,194,57,14
11448,479,104,25,3
11449,479,210,37,17
11450,479,205,3,5
11451,479,109,51,22
11452,479,151,51,23
11453,479,195,37,18
11454,479,196,45,31
11455,479,193,54,10
11456,480,176,3,6
11457,480,116,4,15
11458,480,181,1,8
11459,480,136,34,1
11460,480,118,34,2
11461,480,172,32,11
11462,480,104,25,3
11463,480,94,32,12
11464,480,205,3,5
11465,480,109,51,22
11466,480,204,25,4
11467,480,151,51,23
11468,480,186,1,7
11469,480,193,54,10
11470,480,175,21,29
11471,480,162,4,16
11472,480,157,27,25
11473,480,180,54,9
11474,480,196,45,31
11475,480,171,27,26
11476,480,169,53,36
11477,480,195,37,18
11478,480,210,37,17
11479,480,117,53,35
11480,480,194,57,14
11481,480,174,6,27
11482,480,191,56,20
11483,480,209,55,33
11484,480,183,21,30
11485,481,162,4,16
11486,481,174,6,27
11487,481,206,6,28
11488,481,186,1,7
11489,481,104,25,3
11490,481,157,27,25
11491,481,94,32,12
11492,481,176,3,6
11493,481,193,54,10
11494,481,109,51,22
11495,481,191,56,20
11496,481,183,21,30
11497,481,194,57,14
11498,481,172,32,11
11499,481,151,51,23
11500,481,175,21,29
11501,481,116,4,15
11502,481,181,1,8
11503,481,196,45,31
11504,481,136,34,1
11505,481,118,34,2
11506,481,171,27,26
11507,481,169,53,36
11508,481,205,3,5
11509,481,117,53,35
11510,481,204,25,4
11511,481,210,37,17
11512,481,180,54,9
11513,481,195,37,18
11514,481,209,55,33
11515,482,104,25,3
11516,482,186,1,7
11517,482,157,27,25
11518,482,116,4,15
11519,482,176,3,6
11520,482,205,3,5
11521,482,175,21,29
11522,482,204,25,4
11523,482,109,51,22
11524,482,151,51,23
11525,482,183,21,30
11526,482,210,37,17
11527,482,195,37,18
11528,482,180,54,9
11529,482,181,1,8
11530,482,209,55,33
11531,482,117,53,35
11532,482,172,32,11
11533,482,206,6,28
11534,482,136,34,1
11535,482,162,4,16
11536,482,118,34,2
11537,482,94,32,12
11538,482,171,27,26
11539,482,174,6,27
11540,482,194,57,14
11541,482,196,45,31
11542,482,169,53,36
11543,482,193,54,10
11544,482,191,56,20
11545,483,177,3,1
11546,483,198,3,2
11547,483,136,34,5
11548,483,206,51,22
11549,483,157,25,3
11550,483,174,55,33
11551,483,191,56,21
11552,483,162,4,16
11553,483,175,57,14
11554,483,201,6,28
11555,483,196,27,25
11556,483,211,34,6
11557,483,151,51,23
11558,483,171,27,26
11559,483,176,56,20
11560,483,135,54,9
11561,483,118,21,29
11562,483,212,45,32
11563,483,94,32,12
11564,483,202,6,27
11565,483,186,1,7
11566,483,172,32,11
11567,483,116,4,15
11568,483,109,1,8
11569,483,213,25,4
11570,483,205,37,17
11571,483,214,45,31
11572,483,215,21,30
11573,483,193,37,18
11574,484,198,3,2
11575,484,177,3,1
11576,484,118,21,29
11577,484,175,57,14
11578,484,172,32,11
11579,484,171,27,26
11580,484,196,27,25
11581,484,186,1,7
11582,484,176,56,20
11583,484,174,55,33
11584,484,94,32,12
11585,484,136,34,5
11586,484,216,25,4
11587,484,157,25,3
11588,484,151,51,23
11589,484,202,6,27
11590,484,211,34,6
11591,484,116,4,15
11592,484,215,21,30
11593,484,201,6,28
11594,484,109,1,8
11595,484,162,4,16
11596,484,206,51,22
11597,484,191,56,21
11598,484,135,54,9
11599,484,212,45,32
11600,484,214,45,31
11601,484,193,45,18
11602,484,205,37,17
11603,484,217,57,14
11604,485,136,34,5
11605,485,198,3,2
11606,485,116,4,15
11607,485,177,3,1
11608,485,162,4,16
11609,485,172,32,11
11610,485,118,21,29
11611,485,206,51,22
11612,485,215,21,30
11613,485,151,51,23
11614,485,109,1,8
11615,485,135,54,9
11616,485,216,25,4
11617,485,202,6,27
11618,485,174,55,33
11619,485,186,1,7
11620,485,211,34,6
11621,485,191,56,21
11622,485,171,27,26
11623,485,175,57,14
11624,485,176,56,20
11625,485,94,32,12
11626,485,201,6,28
11627,485,157,25,3
11628,485,214,45,31
11629,485,212,45,32
11630,485,205,37,17
11631,485,218,27,25
11632,485,193,37,18
11633,486,136,34,5
11634,486,118,21,29
11635,486,198,3,2
11636,486,211,34,6
11637,486,201,6,28
11638,486,109,1,8
11639,486,202,6,27
11640,486,162,4,16
11641,486,175,57,14
11642,486,186,1,7
11643,486,174,55,33
11644,486,177,3,1
11645,486,200,54,10
11646,486,218,27,25
11647,486,193,37,17
11648,486,104,25,4
11649,486,212,45,32
11650,486,151,51,23
11651,486,157,25,3
11652,486,206,51,22
11653,486,176,56,20
11654,486,171,27,26
11655,486,116,4,15
11656,486,214,45,31
11657,486,215,21,30
11658,486,205,37,18
11659,486,135,54,9
11660,486,191,56,21
11661,486,117,53,36
11662,486,204,53,35
11663,486,172,32,11
11664,486,94,32,12
11665,487,198,3,2
11666,487,171,27,26
11667,487,94,32,12
11668,487,202,6,27
11669,487,172,32,11
11670,487,157,25,3
11671,487,186,1,7
11672,487,201,6,28
11673,487,151,51,23
11674,487,206,51,22
11675,487,175,57,14
11676,487,104,25,4
11677,487,159,45,31
11678,487,211,34,6
11679,487,218,27,25
11680,487,191,56,21
11681,487,212,45,32
11682,487,177,3,1
11683,487,109,1,8
11684,487,136,34,5
11685,487,176,56,20
11686,487,116,4,15
11687,487,118,21,29
11688,487,215,21,30
11689,487,205,37,18
11690,487,162,4,16
11691,487,193,37,17
11692,487,200,54,9
11693,487,174,55,33
11694,487,117,53,36
11695,487,204,53,35
11696,488,202,6,27
11697,488,177,3,1
11698,488,171,27,26
11699,488,201,6,28
11700,488,157,25,3
11701,488,175,57,14
11702,488,174,55,33
11703,488,136,34,5
11704,488,186,1,7
11705,488,104,25,4
11706,488,151,51,23
11707,488,116,4,15
11708,488,198,3,2
11709,488,172,32,11
11710,488,162,4,16
11711,488,118,21,29
11712,488,94,32,12
11713,488,215,21,30
11714,488,109,1,8
11715,488,206,51,22
11716,488,176,56,20
11717,488,218,27,25
11718,488,211,34,6
11719,488,191,56,21
11720,488,159,45,32
11721,488,212,45,31
11722,488,200,54,10
11723,488,205,37,18
11724,488,193,37,17
11725,488,204,53,35
11726,488,117,53,36
11727,489,202,6,27
11728,489,171,27,26
11729,489,186,1,7
11730,489,198,3,2
11731,489,172,32,11
11732,489,94,32,12
11733,489,177,3,1
11734,489,206,51,22
11735,489,162,4,16
11736,489,151,51,23
11737,489,191,56,21
11738,489,176,56,20
11739,489,174,55,33
11740,489,193,57,14
11741,489,201,6,28
11742,489,205,37,17
11743,489,157,25,3
11744,489,218,27,25
11745,489,211,34,6
11746,489,215,21,30
11747,489,136,34,5
11748,489,116,4,15
11749,489,118,21,29
11750,489,109,1,8
11751,489,104,25,4
11752,489,212,45,31
11753,489,200,54,9
11754,489,204,53,35
11755,489,117,53,36
11756,489,219,45,32
11757,490,116,4,15
11758,490,186,1,7
11759,490,136,34,5
11760,490,162,4,16
11761,490,201,6,28
11762,490,172,32,11
11763,490,94,32,12
11764,490,206,51,22
11765,490,211,34,6
11766,490,198,3,2
11767,490,109,1,8
11768,490,175,55,33
11769,490,157,25,3
11770,490,118,21,29
11771,490,151,51,23
11772,490,104,25,4
11773,490,177,3,1
11774,490,171,27,26
11775,490,205,37,17
11776,490,202,6,27
11777,490,174,27,25
11778,490,176,56,20
11779,490,193,57,14
11780,490,191,56,21
11781,490,215,21,30
11782,490,204,53,35
11783,490,200,54,9
11784,490,212,45,31
11785,490,117,53,36
11786,491,186,1,7
11787,491,198,3,2
11788,491,171,27,26
11789,491,157,25,3
11790,491,211,34,6
11791,491,200,54,9
11792,491,205,37,17
11793,491,196,45,32
11794,491,162,4,16
11795,491,118,21,29
11796,491,175,55,33
11797,491,206,51,22
11798,491,176,56,20
11799,491,172,32,11
11800,491,116,4,15
11801,491,174,27,25
11802,491,201,6,28
11803,491,136,34,5
11804,491,151,51,23
11805,491,202,6,27
11806,491,177,3,1
11807,491,109,1,8
11808,491,104,25,4
11809,491,215,21,30
11810,491,191,56,21
11811,491,204,53,35
11812,491,94,32,12
11813,491,193,57,14
11814,491,117,53,36
11815,491,212,45,31
11816,492,136,34,5
11817,492,116,4,15
11818,492,171,27,26
11819,492,211,34,6
11820,492,157,25,3
11821,492,186,1,7
11822,492,172,32,11
11823,492,196,45,32
11824,492,206,51,22
11825,492,202,6,27
11826,492,177,3,1
11827,492,215,21,30
11828,492,162,4,16
11829,492,175,55,33
11830,492,151,51,23
11831,492,193,57,14
11832,492,200,54,9
11833,492,198,3,2
11834,492,118,21,29
11835,492,174,27,25
11836,492,205,37,17
11837,492,94,32,12
11838,492,109,1,8
11839,492,201,6,28
11840,492,176,56,20
11841,492,204,53,35
11842,492,212,45,31
11843,492,117,53,36
11844,492,104,25,4
11845,492,191,56,21
11846,493,171,27,26
11847,493,162,4,16
11848,493,136,34,5
11849,493,177,3,1
11850,493,198,3,2
11851,493,186,1,7
11852,493,172,32,11
11853,493,109,1,8
11854,493,201,6,28
11855,493,196,45,32
11856,493,205,37,17
11857,493,206,51,22
11858,493,200,54,9
11859,493,118,21,29
11860,493,193,57,14
11861,493,104,25,4
11862,493,151,51,23
11863,493,211,34,6
11864,493,215,21,30
11865,493,116,4,15
11866,493,174,27,25
11867,493,94,32,12
11868,493,202,6,27
11869,493,175,55,33
11870,493,157,25,3
11871,493,117,53,36
11872,493,204,53,35
11873,493,212,45,31
11874,494,116,4,15
11875,494,136,34,5
11876,494,177,3,1
11877,494,211,34,6
11878,494,172,32,11
11879,494,193,57,14
11880,494,215,21,30
11881,494,175,55,33
11882,494,104,25,4
11883,494,200,54,9
11884,494,206,51,22
11885,494,186,1,7
11886,494,157,25,3
11887,494,196,45,32
11888,494,162,4,16
11889,494,151,51,23
11890,494,171,27,26
11891,494,198,3,2
11892,494,118,21,29
11893,494,205,37,17
11894,494,201,6,28
11895,494,94,32,12
11896,494,174,27,25
11897,494,202,6,27
11898,494,109,1,8
11899,494,204,53,35
11900,494,176,56,20
11901,494,191,56,21
11902,494,212,45,31
11903,494,117,53,36
11904,495,116,4,15
11905,495,177,3,1
11906,495,198,3,2
11907,495,172,32,11
11908,495,201,6,28
11909,495,136,34,5
11910,495,109,1,8
11911,495,151,51,23
11912,495,196,45,32
11913,495,204,53,35
11914,495,206,51,22
11915,495,205,37,17
11916,495,174,27,25
11917,495,94,32,12
11918,495,186,1,7
11919,495,118,21,29
11920,495,104,25,4
11921,495,193,57,14
11922,495,162,4,16
11923,495,171,27,26
11924,495,157,25,3
11925,495,200,54,9
11926,495,202,6,27
11927,495,211,34,6
11928,495,175,55,33
11929,495,212,45,31
11930,495,117,53,36
11931,495,215,21,30
11932,495,176,56,20
11933,495,191,56,21
11934,496,171,27,26
11935,496,186,1,7
11936,496,202,6,27
11937,496,151,51,23
11938,496,136,34,5
11939,496,172,32,11
11940,496,206,51,22
11941,496,205,37,17
11942,496,175,55,33
11943,496,198,3,2
11944,496,104,25,4
11945,496,157,25,3
11946,496,109,1,8
11947,496,116,4,15
11948,496,94,32,12
11949,496,200,54,9
11950,496,211,34,6
11951,496,196,45,32
11952,496,177,3,1
11953,496,201,6,28
11954,496,193,57,14
11955,496,174,27,25
11956,496,118,21,29
11957,496,162,4,16
11958,496,176,56,20
11959,496,191,56,21
11960,496,204,53,35
11961,496,197,21,30
11962,496,117,53,36
11963,496,212,45,31
11964,497,177,3,1
11965,497,116,4,15
11966,497,151,51,23
11967,497,94,32,12
11968,497,136,34,5
11969,497,171,27,26
11970,497,186,1,7
11971,497,198,3,2
11972,497,201,6,28
11973,497,176,56,20
11974,497,118,21,29
11975,497,109,1,8
11976,497,104,25,4
11977,497,193,57,14
11978,497,117,53,36
11979,497,206,51,22
11980,497,202,6,27
11981,497,211,34,6
11982,497,175,55,33
11983,497,157,25,3
11984,497,162,4,16
11985,497,174,27,25
11986,497,172,32,11
11987,497,196,45,32
11988,497,200,54,9
11989,497,191,56,21
11990,497,205,37,17
11991,497,197,21,30
11992,497,204,53,35
11993,497,212,45,31
11994,498,177,3,27
11995,498,136,34,5
11996,498,176,56,21
11997,498,205,25,4
11998,498,151,51,23
11999,498,116,1,8
12000,498,216,34,6
12001,498,220,51,22
12002,498,221,6,1
12003,498,222,57,14
12004,498,223,56,20
12005,498,202,6,2
12006,498,171,27,26
12007,498,118,21,29
12008,498,175,54,9
12009,498,206,32,11
12010,498,199,21,30
12011,498,198,3,28
12012,498,172,32,12
12013,498,186,1,7
12014,498,218,4,15
12015,498,162,4,16
12016,498,201,27,25
12017,498,196,25,3
12018,498,224,58,18
12019,498,139,58,17
12020,498,135,54,10
12021,498,157,45,31
12022,499,162,4,16
12023,499,172,32,12
12024,499,177,3,27
12025,499,201,27,25
12026,499,116,1,8
12027,499,118,21,29
12028,499,175,54,9
12029,499,216,34,6
12030,499,176,56,21
12031,499,199,21,30
12032,499,186,1,7
12033,499,196,25,3
12034,499,151,51,23
12035,499,205,25,4
12036,499,223,56,20
12037,499,202,6,2
12038,499,220,51,22
12039,499,218,4,15
12040,499,136,34,5
12041,499,171,27,26
12042,499,222,57,14
12043,499,221,6,1
12044,499,206,32,11
12045,499,198,3,28
12046,499,135,54,10
12047,499,224,58,18
12048,499,139,58,17
12049,499,157,45,31
12050,500,162,4,16
12051,500,171,27,26
12052,500,201,27,25
12053,500,136,34,5
12054,500,198,3,28
12055,500,199,21,30
12056,500,196,25,3
12057,500,223,56,20
12058,500,222,57,14
12059,500,216,34,6
12060,500,186,1,7
12061,500,206,32,11
12062,500,208,58,17
12063,500,151,51,23
12064,500,218,4,15
12065,500,205,25,4
12066,500,176,56,21
12067,500,220,51,22
12068,500,177,3,27
12069,500,202,6,2
12070,500,221,6,1
12071,500,118,21,29
12072,500,157,45,31
12073,500,172,32,12
12074,500,116,1,8
12075,500,175,54,9
12076,500,224,58,18
12077,500,135,54,10
12078,501,136,34,5
12079,501,118,21,29
12080,501,223,56,20
12081,501,186,1,7
12082,501,221,6,1
12083,501,201,27,25
12084,501,199,21,30
12085,501,205,25,4
12086,501,162,4,16
12087,501,218,4,15
12088,501,176,56,21
12089,501,222,57,14
12090,501,151,51,23
12091,501,177,3,27
12092,501,202,6,2
12093,501,220,51,22
12094,501,171,27,26
12095,501,157,45,31
12096,501,198,3,28
12097,501,196,25,3
12098,501,172,32,12
12099,501,135,54,9
12100,501,206,32,11
12101,501,216,34,6
12102,501,224,58,18
12103,501,208,58,17
12104,501,225,1,8
12105,502,201,27,25
12106,502,177,3,27
12107,502,198,3,28
12108,502,162,4,16
12109,502,196,25,3
12110,502,202,6,2
12111,502,176,56,21
12112,502,221,6,1
12113,502,205,25,4
12114,502,172,32,12
12115,502,171,27,26
12116,502,135,54,9
12117,502,186,1,7
12118,502,118,21,29
12119,502,206,32,11
12120,502,220,51,22
12121,502,136,34,5
12122,502,116,1,8
12123,502,223,56,20
12124,502,226,57,14
12125,502,151,51,23
12126,502,216,34,6
12127,502,199,21,30
12128,502,218,4,15
12129,502,208,58,17
12130,502,224,58,18
12131,502,157,45,31
12132,503,198,3,28
12133,503,171,27,26
12134,503,136,34,5
12135,503,199,21,30
12136,503,202,6,2
12137,503,223,56,20
12138,503,206,32,11
12139,503,118,21,29
12140,503,172,32,12
12141,503,135,54,9
12142,503,201,27,25
12143,503,162,4,16
12144,503,220,51,22
12145,503,221,6,1
12146,503,218,4,15
12147,503,177,3,27
12148,503,151,51,23
12149,503,196,25,3
12150,503,116,1,8
12151,503,205,25,4
12152,503,186,1,7
12153,503,157,45,31
12154,503,208,58,17
12155,503,176,56,21
12156,503,216,34,6
12157,503,226,57,14
12158,503,224,58,18
12159,504,177,3,27
12160,504,201,27,25
12161,504,171,27,26
12162,504,136,34,5
12163,504,162,4,16
12164,504,198,3,28
12165,504,186,1,7
12166,504,202,6,2
12167,504,118,21,29
12168,504,199,21,30
12169,504,205,25,4
12170,504,221,6,1
12171,504,223,56,20
12172,504,196,25,3
12173,504,157,45,31
12174,504,175,54,9
12175,504,220,51,22
12176,504,206,32,11
12177,504,176,56,21
12178,504,151,51,23
12179,504,116,1,8
12180,504,172,32,12
12181,504,218,4,15
12182,504,216,34,6
12183,504,208,58,17
12184,504,135,57,14
12185,504,224,58,18
12186,505,177,3,27
12187,505,136,34,5
12188,505,198,3,28
12189,505,205,25,4
12190,505,196,25,3
12191,505,116,1,8
12192,505,211,34,6
12193,505,186,1,7
12194,505,118,21,29
12195,505,221,6,1
12196,505,210,3,50
12197,505,223,56,20
12198,505,199,21,30
12199,505,162,4,16
12200,505,201,27,25
12201,505,175,54,9
12202,505,206,32,11
12203,505,151,51,23
12204,505,202,6,2
12205,505,171,27,26
12206,505,220,51,22
12207,505,157,45,31
12208,505,172,32,12
12209,505,218,4,15
12210,505,135,57,14
12211,505,176,56,21
12212,505,227,3,43
12213,506,171,27,26
12214,506,198,3,28
12215,506,177,3,27
12216,506,136,34,5
12217,506,151,51,23
12218,506,202,6,2
12219,506,206,32,11
12220,506,199,21,30
12221,506,118,21,29
12222,506,205,25,4
12223,506,116,1,8
12224,506,175,54,9
12225,506,221,6,1
12226,506,135,57,14
12227,506,196,25,3
12228,506,172,32,12
12229,506,186,1,7
12230,506,218,4,15
12231,506,162,4,16
12232,506,157,45,31
12233,506,201,27,25
12234,506,223,56,20
12235,506,176,56,21
12236,506,211,34,6
12237,506,210,3,50
12238,506,228,54,10
12239,507,218,4,15
12240,507,177,3,27
12241,507,198,3,28
12242,507,171,27,26
12243,507,136,34,5
12244,507,172,32,12
12245,507,116,1,8
12246,507,202,6,2
12247,507,162,4,16
12248,507,211,34,6
12249,507,223,56,20
12250,507,175,54,9
12251,507,221,6,1
12252,507,118,21,29
12253,507,210,3,50
12254,507,176,56,21
12255,507,94,32,43
12256,507,186,1,7
12257,507,151,51,23
12258,507,201,27,25
12259,507,196,25,3
12260,507,157,45,31
12261,507,205,25,4
12262,507,206,32,11
12263,507,135,57,14
12264,507,199,21,30
12265,508,136,34,5
12266,508,162,4,16
12267,508,171,27,26
12268,508,198,3,28
12269,508,196,25,3
12270,508,116,1,8
12271,508,202,6,2
12272,508,206,32,11
12273,508,221,6,1
12274,508,175,54,9
12275,508,177,3,27
12276,508,205,25,4
12277,508,151,51,23
12278,508,157,45,31
12279,508,118,21,29
12280,508,218,4,15
12281,508,229,51,22
12282,508,208,57,41
12283,508,186,1,7
12284,508,223,56,20
12285,508,94,32,43
12286,508,172,32,12
12287,508,201,27,25
12288,508,211,34,6
12289,508,210,3,50
12290,508,135,57,14
12291,508,190,21,30
12292,508,176,56,21
12293,508,199,21,30
12294,509,136,34,5
12295,509,177,3,27
12296,509,198,3,28
12297,509,172,32,12
12298,509,176,56,21
12299,509,201,27,25
12300,509,116,1,8
12301,509,221,6,1
12302,509,171,27,26
12303,509,162,4,16
12304,509,210,3,50
12305,509,157,45,31
12306,509,196,25,3
12307,509,218,4,15
12308,509,175,54,9
12309,509,206,32,11
12310,509,118,21,29
12311,509,205,25,4
12312,509,186,1,7
12313,509,211,34,6
12314,509,223,56,20
12315,509,202,6,2
12316,509,151,51,23
12317,509,229,51,22
12318,509,94,32,43
12319,509,180,21,30
12320,509,135,57,14
12321,509,208,57,41
12322,510,177,3,27
12323,510,198,3,28
12324,510,201,27,25
12325,510,186,1,7
12326,510,202,6,2
12327,510,211,34,6
12328,510,196,25,3
12329,510,171,27,26
12330,510,176,56,21
12331,510,172,32,12
12332,510,199,21,30
12333,510,135,57,14
12334,510,116,1,8
12335,510,162,4,16
12336,510,218,4,15
12337,510,136,34,5
12338,510,206,32,11
12339,510,109,51,22
12340,510,157,45,31
12341,510,223,56,20
12342,510,151,51,23
12343,510,118,21,29
12344,510,205,25,4
12345,510,190,25,43
12346,510,175,54,9
12347,510,221,6,1
12348,510,210,3,50
12349,510,213,3,51
12350,511,177,3,27
12351,511,198,3,28
12352,511,201,27,25
12353,511,172,32,12
12354,511,171,27,26
12355,511,206,32,11
12356,511,162,4,16
12357,511,175,54,9
12358,511,210,3,50
